node_id, twitternum, twitterhandle, trumporhillary, lastlocation, pagerank, numtweets
1135, 4737929435, 4trump2016, 0, None, 7.79223958172e-06, 1.0
1136, 1193830626, wwwvillainess, 7, None, 7.67227029342e-06, 1.0
1137, 35291387, ghastly_grinner, 7, None, 6.24895628727e-06, 5.0
1138, 948363535, rhhhhh380, 0, None, 4.51672269393e-06, 3.0
1139, 729438842512650240, gerard79758803, 0, New Jersey, 1.61136305925e-05, 7.0
1140, 3218227595, rrmicallef1, 3, New Jersey, 2.86920963741e-06, 30.0
1141, 225454504, westernpaladin8, 0, None, 1.51434407291e-05, 1.0
1142, 3158452681, tiegscindy, 0, None, 5.42950644898e-06, 1.0
1143, 722468978606620672, genophilialove4, 3, New York, 9.60250911325e-06, 1.0
1144, 400327220, elizabethetk, 0, California, 2.18335388891e-05, 1.0
1145, 4445135416, pashtunatheist, 0, None, 4.48763362289e-05, 1.0
1146, 1543819842, bantycock, 0, None, 8.88426093525e-06, 2.0
1147, 57952257, smokyy34, 0, None, 2.86920963741e-06, 1.0
1148, 713553897508352000, capital_lauren, 0, None, 5.34606691948e-06, 1.0
1149, 1249841863, trnlannister, 0, California, 1.20542699498e-05, 6.0
1150, 755048061190057984, an0nwi11i4m, 7, None, 8.45624285103e-06, 2.0
1151, 721446222549147648, facmagnaamerica, 4, None, 4.48365188162e-05, 11.0
1152, 3349681156, 2partinvention, 0, None, 1.50722994391e-05, 2.0
1153, 1564830780, mikewalters19, 0, Virginia, 5.57389678793e-06, 8.0
1154, 705165476305833984, asjw9, 3, California, 2.48265258144e-05, 9.0
1155, 4805180533, imlosingmygrip, 7, None, 1.93065876204e-05, 1.0
1156, 629730540, trevman2012, 0, None, 3.80912641073e-06, 5.0
1157, 4875515259, timefortrumppp, 0, None, 2.21513475985e-05, 28.0
1158, 4872603089, naznazarian, 1, None, 1.75383912321e-05, 2.0
1159, 4500067813, sercharlie, 0, Arkansas, 8.60727793701e-06, 13.0
1160, 3995778614, kamvtv, 0, Texas, 6.02306499801e-05, 10.0
1161, 1561634388, realdoctorwhite, 0, None, 2.96452231221e-05, 19.0
1162, 14243432, ronaldwilsher, 7, Texas, 1.12546251151e-05, 8.0
1163, 746753704578056194, soleilpatriote, 7, None, 5.38528115323e-06, 1.0
1164, 2207213288, jiminheaven, 0, Texas, 4.52721734959e-06, 2.0
1165, 110745340, axe2grynd, 7, None, 1.44820113469e-05, 3.0
1166, 4192718592, stopthedumb, 0, Texas, 1.28961975517e-05, 4.0
1167, 704710570025607169, oloiik, 7, None, 3.838700608e-06, 1.0
1168, 871995211, ripley315, 4, Texas, 4.25288669083e-06, 7.0
1169, 385757034, trinity_games, 3, None, 1.07949982805e-05, 9.0
1170, 950435708, rockintheussa, 7, Alabama, 1.51738407628e-05, 6.0
1171, 3988971406, realdctaylor, 0, Michigan, 4.37262858239e-06, 5.0
1172, 2260293576, timmansplainsit, 0, None, 8.17547858579e-06, 4.0
1173, 3168510153, hoantonthat, 0, None, 1.26276553273e-05, 1.0
1174, 51913011, jeff_jacoby, 7, Massachusetts, 3.34758503824e-05, 5.0
1175, 311137675, forewit, 7, None, 2.66836092546e-06, 3.0
1176, 282747242, markskrikorian, 7, Washington DC, 4.233996602e-05, 17.0
1177, 40534656, theosellers, 0, None, 2.48354900331e-05, 1.0
1178, 37667472, geoscarborough, 0, Georgia, 1.42139369109e-05, 6.0
1179, 23257880, thepeoplescube, 0, None, 1.46215231621e-05, 3.0
1180, 16163639, noltenc, 7, None, 6.53685514615e-05, 48.0
1181, 333710553, yankeehater2011, 0, Florida, 5.08940551206e-06, 6.0
1182, 1880577624, genericmetsfan, 0, New Jersey, 2.66836092546e-06, 2.0
1183, 2411579220, nostromoserg, 7, Pennsylvania, 2.64834445848e-05, 6.0
1184, 25413556, lynnepatton, 3, None, 2.69535108565e-05, 2.0
1185, 297101242, timpdion, 0, Washington DC, 2.55910720888e-05, 1.0
1186, 4661635529, trumpcatholics, 0, None, 2.1717540263e-05, 11.0
1187, 466864852, bosnerdley, 7, None, 4.55384763585e-05, 163.0
1188, 761670391, judsonmcculloch, 0, Texas, 8.6984391197e-06, 23.0
1189, 41634587, reaganista, 3, Florida, 2.03055717192e-05, 1.0
1190, 26528766, kyleraccio, 0, California, 3.39371711079e-05, 39.0
1191, 173173774, ericbandazewski, 3, California, 1.62463486974e-05, 1.0
1192, 16166128, serendipitea, 0, None, 2.66836092546e-06, 25.0
1193, 62230014, californiapanda, 7, None, 9.13286808829e-06, 4.0
1194, 107433523, chrisrbarron, 0, Virginia, 4.39846553255e-05, 7.0
1195, 708764810817740800, krisziegler99, 0, None, 4.44914231385e-05, 3.0
1196, 21696279, brianbeutler, 3, Washington DC, 5.39083331491e-05, 11.0
1197, 1046023987, tocradio, 0, Washington DC, 1.87627111867e-05, 16.0
1198, 397545273, realjeffreylord, 0, Pennsylvania, 7.5927945274e-06, 1.0
1199, 700485602685288448, theonejohndavis, 3, None, 1.31985622118e-05, 1.0
1200, 37764422, foxnation, 3, None, 2.86544028124e-05, 47.0
1201, 4191199337, charelle_brown, 3, Georgia, 7.21582997691e-06, 5.0
1202, 723381993283538944, franciscomedrep, 2, California, 1.75055350715e-05, 43.0
1203, 16937669, mofopolitics, 0, None, 1.05852713549e-05, 9.0
1204, 147092180, danswright, 3, New Jersey, 1.67356361243e-05, 5.0
1205, 2465207048, bennettjonah, 7, Washington DC, 1.93520044694e-05, 1.0
1206, 827200291, gopquay, 7, Georgia, 7.5242593544e-05, 2.0
1207, 31307321, amoratv, 3, None, 1.59743640928e-05, 3.0
1208, 34821949, kingvantes, 3, None, 1.47776290854e-05, 2.0
1209, 320264267, zach_gafford, 0, Texas, 2.66836092546e-06, 12.0
1210, 732387407211986948, liveworkplaydie, 0, Illinois, 8.48048826811e-06, 9.0
1211, 18686907, davidfrum, 0, None, 6.62101989762e-05, 25.0
1212, 84187433, durdenhood01, 7, Tennessee, 2.66836092546e-06, 4.0
1213, 18643437, prisonplanet, 0, None, 3.50552919304e-05, 11.0
1214, 802290626, kmbiamnozie, 3, None, 2.66836092546e-06, 8.0
1215, 166990746, monicacrowley, 3, New York, 4.36213606808e-05, 11.0
1216, 3355860853, maryinthemntns, 0, None, 4.56823208378e-06, 18.0
1217, 493206826, scottmcconnell9, 0, Washington DC, 2.68508054854e-05, 7.0
1218, 107517156, shawnlivinglife, 0, Washington, 9.16679812253e-06, 2.0
1219, 47758708, jamesspivey, 0, None, 5.49376675067e-06, 3.0
1220, 5914172, chrisrossini, 3, None, 3.06862689188e-05, 1.0
1221, 304160323, ddiddy171, 0, Ohio, 6.92106552158e-06, 6.0
1222, 132027703, pcjansen, 0, Missouri, 5.32757765347e-06, 21.0
1223, 594886554, thelastrefuge2, 3, None, 4.27894747609e-05, 11.0
1224, 14204848, jeff_poor, 7, Florida, 5.89392139234e-05, 1.0
1225, 787762730, gnonprophet, 4, None, 2.36932083051e-05, 12.0
1226, 1910999616, czed75, 0, None, 9.41965348107e-06, 2.0
1227, 3259181138, dissidentusa, 0, None, 3.48331059559e-05, 13.0
1228, 2580844052, anti_gnostic, 0, None, 1.83742068361e-05, 14.0
1229, 2904662932, victreactionary, 0, None, 2.88174274109e-05, 1.0
1230, 4502016673, cmdrdbleagle, 0, Texas, 5.89502666868e-06, 14.0
1231, 4060162219, realunitedorder, 2, None, 7.34914969839e-06, 6.0
1232, 250027109, vovin5, 0, None, 6.6624686418e-06, 1.0
1233, 4830186180, ideasforamyschu, 0, None, 1.1772394363e-05, 2.0
1234, 3874211062, preznitcamacho, 0, None, 1.15185454977e-05, 2.0
1235, 3172329278, countercouncil, 7, Michigan, 4.33726916503e-05, 17.0
1236, 715312709450002432, deus_vult_now, 0, Illinois, 8.00301653586e-06, 5.0
1237, 4427266643, huwhitedaily, 7, None, 1.68394994424e-05, 11.0
1238, 440538011, awakened_saxon7, 0, None, 7.90126226509e-06, 1.0
1239, 136719264, laurel_loflund, 0, None, 1.86065830474e-05, 3.0
1240, 334360002, drgarnicus, 0, None, 9.80952428096e-06, 1.0
1241, 4005012459, hermesdiaktoros, 7, None, 1.86477638348e-05, 2.0
1242, 717381804236386305, oldrowswig, 0, Texas, 3.08439289567e-05, 2.0
1243, 705480398537670656, feefurz, 0, New York, 1.10250076351e-05, 1.0
1244, 738149444684681218, petronas865, 7, None, 6.15150478218e-06, 4.0
1245, 3304796160, pcsbeard, 0, None, 9.06136500799e-05, 2.0
1246, 3914229792, darktriadman, 0, None, 6.93551546117e-06, 16.0
1247, 757588336835956736, ripfreespeech, 7, None, 1.00038807523e-05, 1.0
1248, 1569408037, javiswavi, 7, None, 9.29450177668e-06, 2.0
1249, 1245162536, availablefather, 0, Illinois, 1.17936587618e-05, 1.0
1250, 249403949, turdjerguson, 0, None, 8.95887419009e-06, 1.0
1251, 980033036, thejonomalley, 4, None, 1.64340988068e-05, 1.0
1252, 3394601549, americanbrawn1, 0, None, 1.25197276585e-05, 66.0
1253, 4349621839, lordaedonis, 0, None, 6.22899095067e-05, 12.0
1254, 19410877, sexyanders86, 0, None, 1.5609838593e-05, 1.0
1255, 2175142591, droblix, 0, North Carolina, 7.82149583513e-06, 3.0
1256, 163505280, vandives, 0, None, 2.68786274687e-05, 101.0
1257, 2543241, worst, 0, None, 3.2147883757e-06, 12.0
1258, 3375378072, cuckpunch, 0, None, 2.45747125991e-06, 3.0
1259, 719015591676252161, memealchemy, 0, None, 2.04559399762e-05, 15.0
1260, 2710574258, empanadda, 0, None, 1.65438923991e-05, 1.0
1261, 36201151, garyfromteenmom, 7, None, 1.50981021981e-05, 1.0
1262, 3958327401, cantstumptrump1, 4, None, 2.06466780104e-05, 38.0
1263, 2173981217, chaboijoee, 0, None, 1.82848315547e-05, 1.0
1264, 3031926490, dzwooo, 0, Florida, 2.03778195499e-05, 3.0
1265, 2355601533, savanna_hart, 0, Florida, 7.2925769915e-06, 1.0
1266, 2387168009, goingbiankagain, 0, None, 1.73751776707e-05, 4.0
1267, 486266126, hatstwit, 0, None, 2.12855546348e-05, 1.0
1268, 2853085550, sd99t, 0, None, 6.78758395253e-06, 1.0
1269, 2757826419, killmefam, 7, None, 1.19397056423e-05, 1.0
1270, 456127353, sportstalksal, 7, None, 1.79167578444e-05, 6.0
1271, 403916159, tr1llclinton69, 0, None, 9.32972378821e-06, 2.0
1272, 31326110, nateboomwitt, 0, Alaska, 4.19076865111e-06, 1.0
1273, 127083451, pciscrazy, 0, New York, 1.30959642194e-05, 6.0
1274, 4138673655, altrightjew, 0, None, 9.36354798723e-06, 1.0
1275, 3835592656, suicidebully, 7, None, 2.12389000001e-05, 1.0
1276, 2934759383, gr0undweller, 0, None, 1.36743904781e-05, 1.0
1277, 32707036, mikaelthalen, 7, None, 1.66184704091e-05, 1.0
1278, 2320038834, sullablack, 0, None, 7.39700138755e-06, 1.0
1279, 4726207589, byyourlogic, 7, None, 9.12282111598e-05, 5.0
1280, 721878017757356032, ripmarkusj, 7, None, 2.44964343256e-05, 3.0
1281, 340082007, pdlmma, 7, None, 1.82532285955e-05, 1.0
1282, 377778216, gideonresnick, 0, None, 3.10582811549e-05, 48.0
1283, 297828420, dedwardbeck, 7, None, 8.89636724719e-06, 1.0
1284, 2574694502, historyinflicks, 7, New York, 5.76205649574e-05, 3.0
1285, 234270825, kenjennings, 7, Washington, 3.38465940811e-05, 1.0
1286, 1130326134, emmettrensin, 5, Iowa, 2.63907283219e-05, 3.0
1287, 174110843, jonlovett, 3, None, 6.28147572404e-05, 3.0
1288, 16857215, leducviolet, 7, None, 4.80877436236e-05, 4.0
1289, 2718288052, levantina_, 7, None, 1.57306676822e-05, 2.0
1290, 25598137, fender_splendor, 0, Washington, 1.68399639706e-05, 2.0
1291, 852269288, benjaminnorton, 7, New York, 4.45655752642e-05, 16.0
1292, 266723567, eyeonohio, 0, None, 1.93828820269e-05, 1.0
1293, 53547251, billhumphreyma, 7, Massachusetts, 3.05065770775e-05, 3.0
1294, 2670661892, twitersgoodboy, 7, None, 1.05632853048e-05, 1.0
1295, 14778629, zlingman, 7, California, 5.04073564117e-05, 7.0
1296, 240765221, albertburneko, 7, None, 1.73764120231e-05, 1.0
1297, 125849899, optimuscack, 7, None, 6.21729571241e-06, 1.0
1298, 1362590071, newsgenius, 7, New York, 1.14453012584e-05, 2.0
1299, 291762556, adamfriedland, 7, New York, 1.27432846267e-05, 1.0
1300, 353200514, moose_bigelow, 7, Washington, 6.44201062551e-05, 2.0
1301, 251767189, bijanstephen, 7, New York, 2.32708356225e-05, 1.0
1302, 2155299248, nifkinjuice, 3, None, 3.36577861144e-05, 8.0
1303, 58323389, brandonwardell, 7, California, 3.83115500535e-05, 2.0
1304, 1455282626, allegedcarelord, 7, None, 2.39475343231e-05, 1.0
1305, 17504708, andrewcieslak, 2, Illinois, 5.06284560863e-05, 1.0
1306, 21447110, mattytalks, 7, None, 5.61506754607e-05, 1.0
1307, 19724884, iamchrisscott, 7, Washington DC, 4.93426560309e-05, 1.0
1308, 755235445752012800, garliccorgi, 7, None, 4.28947680774e-05, 1.0
1309, 13918842, rejects, 1, Texas, 1.56910905122e-05, 1.0
1310, 622713510, alsoconnor, 2, Illinois, 4.51351841259e-05, 1.0
1311, 326279865, mattsbesttweets, 7, Washington DC, 2.42689272885e-06, 1.0
1312, 384890429, rappingranny, 7, Utah, 2.17657078e-05, 1.0
1313, 186608396, camera_angel, 4, None, 1.52163499658e-05, 1.0
1314, 42191653, topbunkwanter, 0, None, 9.90251230375e-06, 2.0
1315, 756331316, adamjohnsonnyc, 7, None, 7.59255441751e-05, 1.0
1316, 1367231299, palebirdy, 7, None, 2.3224072084e-05, 1.0
1317, 252680452, goodopinionman, 7, None, 3.64979600281e-05, 4.0
1318, 460444548, milesklee, 7, California, 4.20075824656e-05, 1.0
1319, 56782850, monahol, 7, Michigan, 1.11646137034e-05, 3.0
1320, 714494928, dwdavison9318, 7, None, 4.84807890491e-05, 4.0
1321, 313814024, albinohorse, 2, Illinois, 1.10616031385e-05, 1.0
1322, 8883212, jimpjorps, 7, New Jersey, 3.06031976392e-05, 1.0
1323, 169704472, admiral_baby, 2, New Mexico, 2.5296059776e-05, 1.0
1324, 85183520, thetomasrios, 7, New York, 4.13385080719e-05, 4.0
1325, 3949282402, carl_diggler, 3, None, 1.6123979494e-05, 1.0
1326, 82789484, joemande, 7, None, 3.74194193407e-05, 2.0
1327, 188587219, crushingbort, 7, None, 6.0246273049e-05, 4.0
1328, 4123771769, samhedonia, 7, None, 2.40924366096e-05, 1.0
1329, 44043497, danhopp, 7, California, 3.1396630519e-05, 1.0
1330, 55940336, mtthwdvs, 3, None, 6.66961584131e-06, 1.0
1331, 2345807090, stuntbirdarmy, 2, North Carolina, 4.95732202187e-05, 3.0
1332, 3131184413, _ajbasso, 4, None, 1.56164091629e-05, 8.0
1333, 21970248, cushbomb, 7, None, 8.37952756971e-05, 1.0
1334, 17147223, eliasisquith, 7, None, 8.1648782756e-05, 4.0
1335, 2387957084, cafedotcom, 3, New York, 8.77897951162e-06, 7.0
1336, 304760763, mattalwayswrong, 7, None, 3.26626551528e-05, 1.0
1337, 165944767, ashleyfeinberg, 3, New York, 3.88008614603e-05, 5.0
1338, 253586885, nkulw, 7, None, 4.73878061109e-05, 3.0
1339, 241010173, fungumchum, 7, None, 8.98217247486e-06, 2.0
1340, 2812179971, larrywebsite, 2, New Jersey, 1.79886839395e-05, 8.0
1341, 100129374, katehascats, 2, None, 1.12746583923e-05, 1.0
1342, 17985093, jamie_elizabeth, 2, None, 2.0413543289e-05, 1.0
1343, 250836563, aryehcw, 7, New York, 4.46683142794e-05, 1.0
1344, 379442837, kumarssalehi, 3, California, 3.09240837095e-05, 4.0
1345, 22040252, theseantcollins, 2, None, 3.20564161172e-05, 1.0
1346, 70833101, benschwartzy, 3, None, 7.20582514206e-05, 2.0
1347, 19955411, ethan_booker, 7, Pennsylvania, 2.25911588855e-05, 3.0
1348, 88510236, birthday__girl, 7, None, 3.4947102585e-06, 1.0
1349, 323938092, myhairisblue, 7, None, 6.25762793321e-05, 1.0
1350, 16455483, mckennaconor, 7, Alabama, 2.11044304531e-05, 1.0
1351, 7214972, inthefade, 7, None, 8.04858690445e-05, 3.0
1352, 19161033, soulkhan, 7, None, 9.65560879051e-06, 2.0
1353, 2657439720, benghazivictim, 7, None, 3.06016765557e-05, 2.0
1354, 249346041, andrewhusband, 7, None, 3.04013095317e-05, 2.0
1355, 62439819, drxpsychologist, 1, None, 9.11342240229e-05, 13.0
1356, 714598479478333440, albamarina2016, 3, Florida, 5.13251832056e-06, 5.0
1357, 763558748224794626, sugar_high7, 7, None, 1.32404399482e-05, 4.0
1358, 17403395, 575haiku, 7, None, 3.17865970969e-05, 5.0
1359, 738184516586639364, eds_edge, 2, None, 1.35392517629e-05, 6.0
1360, 4808470277, timurhanson07, 7, Illinois, 1.01221111896e-05, 1.0
1361, 720501042744594432, apfel_sarah, 1, New York, 2.32553718244e-05, 2.0
1362, 90295947, asabovsobelo, 5, None, 5.49054287403e-06, 1.0
1363, 420053134, raceforthewh, 1, None, 5.11098768676e-05, 34.0
1364, 288818576, keithlockwood2, 7, Florida, 3.20587120056e-06, 3.0
1365, 347555346, kickassliberal, 5, North Carolina, 1.36316024368e-05, 3.0
1366, 178739223, deestarosielec, 7, None, 1.10383290336e-05, 1.0
1367, 23960476, wolfie_tx, 7, Texas, 2.89670823597e-05, 21.0
1368, 22293082, mmoore0817, 1, None, 5.38632087277e-06, 4.0
1369, 14298526, msrogan, 1, None, 1.06382394127e-05, 2.0
1370, 349660063, boogiebach, 5, Minnesota, 4.80433456817e-06, 1.0
1371, 1062074533, lives2write4tv, 1, None, 2.03322839212e-05, 5.0
1372, 131745190, mbsally, 1, Minnesota, 1.08236425602e-05, 2.0
1373, 1690966824, mrs1cupcakegirl, 1, Texas, 2.92762789335e-05, 1.0
1374, 1066547629, nylitgirl, 1, New York, 1.82244867965e-05, 10.0
1375, 45996465, tinahseattle, 1, None, 5.22624010243e-06, 7.0
1376, 154008243, eclectic_girl, 3, Iowa, 3.75830068791e-05, 1.0
1377, 3906714676, nywonk, 7, None, 8.56039821698e-06, 16.0
1378, 20279606, steve49w, 5, None, 1.54896032002e-05, 2.0
1379, 307428791, eagle1fl, 7, None, 1.14889919815e-05, 2.0
1380, 50002228, larryfd, 0, None, 3.31773364272e-05, 1.0
1381, 3745912636, ldm_beachgirl, 3, None, 1.03973867183e-05, 7.0
1382, 2810067902, sam317777, 7, New Jersey, 3.20587120056e-06, 13.0
1383, 3304732723, dcmarti1992, 7, Texas, 1.50943216878e-05, 6.0
1384, 299954629, ronrao1, 0, Virginia, 1.38301094994e-05, 9.0
1385, 731737692736626688, blurocka, 1, None, 2.31912624704e-05, 2.0
1386, 714893943662489600, demnewseditor, 7, California, 8.27210575054e-06, 1.0
1387, 1448433242, margiechassman, 1, New York, 5.01936562655e-05, 5.0
1388, 59612125, hope_ful1980, 7, California, 8.04447169685e-06, 46.0
1389, 85443043, socolaura, 7, None, 1.6104349259e-05, 6.0
1390, 40572260, crowmeris, 7, New York, 3.20587120056e-06, 4.0
1391, 4803103592, nbdyinparticula, 7, Texas, 1.64388866113e-05, 1.0
1392, 1921542056, catsnedeker, 5, Ohio, 3.20587120056e-06, 1.0
1393, 325832052, doriansnyder, 3, Virginia, 2.00192137962e-05, 12.0
1394, 1049851838, se_mckenna, 1, Texas, 8.53285754482e-06, 2.0
1395, 21811446, 6grade56, 1, None, 8.98745195839e-06, 90.0
1396, 18341241, lectric1e, 2, New York, 1.89880549089e-05, 9.0
1397, 570859259, somhrd50, 1, None, 2.45563388604e-05, 3.0
1398, 926128254, voteforourlives, 1, Arizona, 5.74680024471e-06, 4.0
1399, 3347582463, sobernhappy, 1, New York, 1.68099528698e-05, 3.0
1400, 22956220, heytammybruce, 0, None, 6.07125308899e-05, 8.0
1401, 227333373, vanwagoner, 0, None, 1.1577539714e-05, 2.0
1402, 1500129642, mattwalshblog, 7, None, 2.10683423017e-05, 7.0
1403, 34082620, jessekellydc, 3, Texas, 1.15783098862e-05, 28.0
1404, 18336239, kotuzak, 0, None, 8.87220283356e-06, 22.0
1405, 479568408, jerylbier, 0, None, 1.00212904445e-05, 3.0
1406, 22307360, andylancaster, 7, None, 1.21718074046e-05, 2.0
1407, 25526853, elishakrauss, 7, California, 3.34787421898e-05, 1.0
1408, 434708922, georgeorwellian, 7, None, 1.09920447689e-05, 6.0
1409, 18604137, roncoleman, 7, None, 4.79976492157e-05, 4.0
1410, 71749057, hboulware, 7, Oklahoma, 8.01038057269e-05, 35.0
1411, 58510019, pambesteder, 0, None, 1.53213909105e-05, 11.0
1412, 21369637, thepantau, 3, None, 6.66063966778e-05, 6.0
1413, 15135191, bcostin, 7, Maryland, 1.19744126162e-05, 2.0
1414, 17561562, slone, 0, None, 8.59531620193e-06, 75.0
1415, 217512803, elisabethlehem, 7, North Carolina, 3.08556797935e-05, 1.0
1416, 114566034, danodradio, 7, Wisconsin, 1.25913368517e-05, 3.0
1417, 2548063214, starless941, 7, None, 1.25072921266e-05, 3.0
1418, 20268039, dianamee, 0, None, 8.43022755191e-06, 16.0
1419, 17876008, shermfrederick, 0, California, 1.75929450999e-05, 4.0
1420, 320027703, theamishdude, 7, Pennsylvania, 1.34100209735e-05, 14.0
1421, 23213281, ifitsthisname, 7, None, 2.33502597158e-05, 2.0
1422, 138190051, miltonwolfmd, 0, Kansas, 1.62253352661e-05, 6.0
1423, 2768014614, araised_eyebrow, 0, None, 6.5867682673e-06, 2.0
1424, 17995040, benshapiro, 0, California, 3.35987864008e-05, 25.0
1425, 64257328, cmdeb, 7, Florida, 5.9989905528e-05, 13.0
1426, 65826122, tracinski, 7, Virginia, 3.25597814944e-05, 2.0
1427, 18034072, donsurber, 0, West Virginia, 1.08223045838e-05, 5.0
1428, 38497702, dmartosko, 3, Washington DC, 2.70125069622e-05, 20.0
1429, 93500844, thefriddle, 0, None, 1.5553072065e-05, 3.0
1430, 208657841, czechov, 0, Michigan, 2.62747133614e-05, 1.0
1431, 627830911, mommilkshake, 7, None, 5.59379116239e-05, 4.0
1432, 39140979, roger247, 7, None, 2.7489839445e-05, 1.0
1433, 375852740, saragonzalestx, 7, Texas, 3.05252709211e-05, 2.0
1434, 131839804, alwaysonoffense, 7, Virginia, 6.04935350665e-05, 4.0
1435, 57849550, sarahbellumd, 7, None, 4.11231249248e-05, 1.0
1436, 21149655, arthurschwartz, 7, New York, 4.84457958318e-05, 2.0
1437, 562607904, warden_aos, 7, None, 3.28376814803e-05, 5.0
1438, 56561449, jessebwatters, 3, None, 5.7252729691e-05, 1.0
1439, 171966361, hianded, 0, Utah, 6.37897670603e-06, 2.0
1440, 30158766, mosesmosesmoses, 7, None, 2.67852544681e-05, 2.0
1441, 741996562969165824, onechuckfinley, 7, None, 3.91351436345e-06, 4.0
1442, 4150619176, bemuseddukat, 0, None, 2.95824895994e-05, 7.0
1443, 737771442788519936, patriotcons1776, 7, None, 4.73212778177e-06, 1.0
1444, 270554707, nickmcclane, 7, None, 1.48957059338e-05, 2.0
1445, 349444184, vixenrogue, 7, Washington, 4.36247397974e-05, 2.0
1446, 2907379289, evan2048, 7, Michigan, 2.20504938647e-05, 1.0
1447, 4346218768, worldwidetruth1, 7, New York, 4.6561426422e-06, 3.0
1448, 2327929459, unkourcked, 0, None, 2.82070912217e-06, 3.0
1449, 460803192, boxingbabies, 7, None, 7.38660910116e-06, 1.0
1450, 720933949447475200, echochamber25, 7, None, 9.65730736438e-06, 1.0
1451, 482365722, stareatthesun5, 0, California, 1.30788123082e-05, 4.0
1452, 350994592, mystatistician, 0, None, 1.37691270383e-05, 9.0
1453, 176638918, _matt501_, 0, North Carolina, 2.38142513896e-05, 6.0
1454, 421511336, agressiveshoe, 5, None, 8.04385314079e-06, 1.0
1455, 338608244, tomsallende, 7, None, 3.30368686858e-05, 9.0
1456, 4047913666, l00nonthem00n, 7, None, 4.38123732476e-06, 18.0
1457, 234548424, harry1t6, 0, None, 2.02410873799e-05, 7.0
1458, 3060706510, mksthoughts, 7, New Jersey, 1.93113130655e-05, 2.0
1459, 2324418259, eternityshatter, 0, None, 4.1995030303e-06, 3.0
1460, 3047673636, youremadeup, 0, None, 7.68400232529e-06, 15.0
1461, 765038721200754689, truthbt2016, 7, None, 3.3430484856e-05, 1.0
1462, 456685840, iplaybyhisgrace, 7, None, 4.12864643786e-06, 1.0
1463, 933603288, dbystrowski, 0, New Jersey, 5.35202323933e-06, 3.0
1464, 18108697, donuts_24, 7, Texas, 2.82070912217e-06, 6.0
1465, 2938901289, susitassuswe, 7, None, 1.77628284386e-05, 5.0
1466, 3014265649, briarpatchdude, 7, None, 4.77123249313e-06, 1.0
1467, 3430626101, 3quln0x, 7, None, 5.13694033831e-05, 3.0
1468, 22222653, youngcam405, 2, None, 9.43233072407e-06, 3.0
1469, 3234067815, daldorengaming, 0, None, 1.24262888743e-05, 3.0
1470, 3012829501, corduroyalist, 7, None, 5.25136257922e-06, 3.0
1471, 51605872, skiwithc, 0, New York, 1.21543686443e-05, 1.0
1472, 421151092, bmac0507, 0, None, 1.69619678121e-05, 1.0
1473, 1350504332, the__bear__jew, 0, None, 8.29503765708e-06, 2.0
1474, 766776577942138881, leemagars, 7, None, 9.64702500893e-06, 1.0
1475, 3076098476, pdxgreg, 0, None, 6.27916684689e-05, 1.0
1476, 84940229, asaganich, 0, Massachusetts, 2.82070912217e-06, 8.0
1477, 2329444807, genkittvonknox, 0, None, 2.82070912217e-06, 4.0
1478, 748858315, davidnathanaelx, 7, None, 2.82070912217e-06, 2.0
1479, 1029448159, dannyduchamp, 3, None, 3.97974374958e-05, 1.0
1480, 3714666976, realstevenwalk, 7, None, 4.11387737311e-06, 1.0
1481, 24712487, kagrox, 7, None, 9.04300368615e-05, 10.0
1482, 14370819, downwithtyranny, 4, California, 1.78067013912e-05, 12.0
1483, 14116873, archpundit, 7, Illinois, 1.18298491741e-05, 3.0
1484, 14985228, petersagal, 7, Illinois, 3.01963828909e-05, 1.0
1485, 16250929, politicalwire, 0, New York, 4.74109142049e-05, 29.0
1486, 20815966, christophall, 3, Washington DC, 2.5279364438e-06, 1.0
1487, 36509869, wirecan, 7, Kentucky, 1.65259880755e-05, 4.0
1488, 6328572, juliarosen, 5, New York, 2.66204185853e-05, 1.0
1489, 14752085, allisonkilkenny, 7, None, 4.84872889178e-05, 7.0
1490, 14190948, jbouie, 7, Washington DC, 8.21575650262e-05, 13.0
1491, 24703133, devilstower, 7, Missouri, 2.0448238966e-05, 6.0
1492, 19847765, sahilkapur, 3, Washington DC, 4.60394018209e-05, 104.0
1493, 307833, kendall, 7, None, 8.3054663231e-06, 1.0
1494, 124809883, denngree, 1, None, 3.73218320318e-06, 2.0
1495, 928481, amandamarcotte, 1, New York, 6.27320433214e-05, 11.0
1496, 311704301, netrootsradio, 7, None, 9.69634154541e-06, 1.0
1497, 5274781, waltisfrozen, 4, California, 5.93689544147e-06, 5.0
1498, 20818801, dailykos, 7, None, 1.04311723181e-05, 37.0
1499, 56613758, justiceputnam, 7, Oregon, 3.1914863873e-05, 11.0
1500, 7001042, cln0103, 1, None, 1.53816871046e-05, 2.0
1501, 24843232, hunterdk, 7, California, 1.22451239948e-05, 4.0
1502, 24769507, joanmccarter, 1, Idaho, 4.36703226277e-05, 3.0
1503, 55355654, thinkprogress, 7, Washington DC, 4.34817827868e-05, 131.0
1504, 14873618, davidoatkins, 0, None, 2.50532240352e-05, 5.0
1505, 17212474, rubenbolling, 0, None, 3.47830010983e-05, 7.0
1506, 25461857, johnpgatta, 7, None, 4.27410605666e-06, 1.0
1507, 23333998, alaw202, 5, Washington DC, 4.36932734769e-05, 1.0
